source,destination,same_community,pagerank_difference,betweenness_difference,hub_score_difference,authority_score_difference,embedding_cosine_similarity
IND625008AAA,IND685514AAA,1,0.0014621712273976003,4.743348366098925e-05,1.016696800851746e-20,9.02539367276177e-20,0.9738364
IND624101AAA,IND624202AAA,1,4.0434794506100016e-05,2.189237707430273e-06,2.6801550772251556e-21,4.2995189102335403e-20,0.96204406
IND624202AAA,IND625218AAA,1,3.474618097549999e-05,2.1892377074302722e-06,3.2107300824845744e-21,2.5485164382312007e-20,0.9646059
IND625218AAA,IND624703AAA,1,0.00020413239223779996,3.648729512383788e-06,1.227689340869546e-20,3.053031693377626e-20,0.97013694
IND624601AAA,IND624001AAA,1,0.0003245851366867,7.2974590247676e-07,1.2307558899177407e-20,2.6686613935783194e-20,0.97293687
IND624601AAA,IND624101AAA,1,0.00042496958847999995,1.6419282805727045e-05,4.733791627046358e-21,1.3526935513622099e-20,0.9576689
IND625516AAA,IND685514AAA,1,0.0010594559077918998,3.2838565611454088e-06,9.491582755023135e-21,1.7576650972601358e-20,0.9741128
IND626123AAA,IND627756AAA,1,6.752498484909985e-05,7.662331976005959e-06,7.137366985623543e-21,5.48378160262263e-20,0.9501795
IND685514AAA,IND625008AAA,1,0.0014621712273976003,4.743348366098925e-05,1.016696800851746e-20,9.02539367276177e-20,0.9738364
IND625531AAA,IND625516AAA,1,0.0011910894342389,1.8243647561918944e-06,1.848453854883802e-21,9.408983835322428e-20,0.9283234
IND625532AAA,IND625531AAA,1,5.019222589659999e-05,3.648729512383788e-07,6.970850995283328e-21,8.38613540515473e-20,0.99331814
IND625532AAA,IND685514AAA,1,0.0023007375679273997,5.473094268575682e-06,6.722779048560051e-22,2.780513527427834e-20,0.951429
IND626117AAA,IND626138AAA,1,4.645155579339989e-05,7.662331976005954e-06,4.67299488063779e-21,2.7237949819950686e-20,0.9392623
IND626138AAA,IND625008AAA,1,0.0028368886105184,4.852810251470438e-05,1.016696800851746e-20,4.4434758161104674e-20,0.9279369
IND627756AAA,IND626117AAA,1,5.8232894505000094e-05,7.66233197600595e-06,2.8644872918226835e-21,6.786807690017179e-20,0.9432413
IND627005AAA,IND627117AAA,1,0.0006583084449118001,1.5689536903250288e-05,6.926320064711004e-21,4.6037690766343905e-19,0.99427134
IND627005AAA,IND627811AAA,1,0.0006583084449118001,1.3500299195820015e-05,3.011584036165702e-20,4.6037690766343905e-19,0.9901693
IND627005AAA,IND628801AAA,1,0.0006583084449118001,1.0216442634674605e-05,1.451404044324065e-20,4.6037690766343905e-19,0.9822304
IND627005AAA,IND629001AAA,1,0.0003793903154550001,1.5689536903250288e-05,2.833154543802024e-20,6.419620043407067e-19,0.97919524
IND627117AAA,IND629001AAA,1,0.0002789181294568,0.0,2.1405225373309236e-20,1.8158509667726774e-19,0.98188627
IND627811AAA,IND627401AAA,1,6.883303716950003e-05,3.6487295123837913e-07,4.4322609486040053e-20,3.8920329197752294e-20,0.9982359
IND628801AAA,IND628204AAA,1,6.883303716950003e-05,3.6487295123837913e-07,1.3979267904288816e-20,1.0943468165947226e-19,0.9985831
IND627401AAA,IND627005AAA,1,0.0005894754077423001,1.3135426244581635e-05,7.443844984769708e-20,4.214565784656867e-19,0.9905299
IND627657AAA,IND628613AAA,1,5.021027849620003e-05,3.648729512383783e-07,4.6442344060657286e-20,4.7278193314488584e-21,0.996922
IND628613AAA,IND627005AAA,1,0.00048028896345720003,9.121823780959469e-06,7.443844984769708e-20,4.416127942533646e-19,0.9822151
IND628204AAA,IND627657AAA,1,5.8976165788899996e-05,3.6487295123837913e-07,4.972025604896791e-22,1.3292661440099558e-19,0.99853647
IND629179AAA,IND627005AAA,1,0.0008683935371990001,1.5689536903250288e-05,7.443844984769708e-20,4.384231524605348e-19,0.9900991
IND631003AAA,IND600056AAB,1,0.0042700947038927,0.0421461958306006,0.0067073103093681,0.0103576087933578,0.9642928
IND631102AAA,IND600056AAB,1,0.0041935650829771996,0.0417430112194822,0.0067073103093681,0.0104773563078241,0.90015525
IND632301AAA,IND606803AAA,1,2.9131559826099977e-05,0.0004050089758746,0.0002183162233788,0.00044550065703078984,0.9780993
IND632301AAA,IND632006AAA,1,0.0005551886222325,0.0024641694761884,0.0041461166314686,0.0015835170634758001,0.979215
IND632402AAA,IND631102AAA,1,7.973352303660005e-05,2.1892377074000306e-06,0.0011018543684105,0.00046895875761039993,0.9848604
IND636705AAB,IND562132AAA,1,0.0092517078122096,0.1245392888408495,0.0277353361161252,0.0284145885035342,0.7668539
IND636705AAB,IND635001AAA,1,3.889150384700003e-06,1.459491804999978e-06,0.00012370230807649991,0.0011762653894878,0.9815186
IND635207AAA,IND635802AAB,1,0.0006483661587111,0.0016160223010347,0.0029169719186842,0.0013231791210364563,0.98845243
IND635601AAB,IND635207AAA,1,0.0001934820054997,0.0004053738488258,1.6087854427000042e-06,0.00031325606749325636,0.9924462
IND635601AAB,IND635802AAB,1,0.00045488415321139996,0.0012106484522089,0.0029153631332414997,0.0010099230535431998,0.9941463
IND636005AAA,IND636005AAC,1,5.019222589659999e-05,0.0,5.07323245492269e-21,2.4120276502292e-20,0.9776582
IND636005AAA,IND636016AAA,1,5.019222589659999e-05,7.297459024767576e-07,3.673855002364435e-20,2.4120276502292e-20,0.97990113
IND636016AAA,IND636402AAA,1,0.0001825237894731,7.297459024767576e-07,4.1811782478567045e-20,3.1726616663802797e-19,0.96872216
IND636016AAA,IND637211AAA,1,2.1333794194000014e-05,7.297459024767576e-07,5.9097731702260794e-21,3.207480787369172e-20,0.9940169
IND637211AAA,IND636402AAA,1,0.0001611899952791,0.0,3.5902009308340966e-20,2.8519135876433623e-19,0.9643371
IND636352AAA,IND636705AAB,1,0.0002648631172577,0.0004035494840696,0.0031468830923953475,0.0003323522613944,0.94325304
IND637301AAA,IND638001AAA,1,0.0001003844517933,3.648729512383788e-07,9.611809919938103e-22,2.649283872182741e-21,0.9811604
IND638001AAA,IND638052AAA,1,8.533517677599997e-05,3.648729512383788e-07,6.825682463774079e-22,9.139715753864984e-21,0.9433779
IND637408AAA,IND637001AAA,1,0.0001003844517933,0.0,1.3265776213163935e-20,1.2614213644737013e-19,0.82393575
IND638401AAA,IND638452AAA,1,5.264547640229997e-05,3.648729512383783e-07,1.5765627269966056e-20,5.270272949854342e-20,0.9496815
IND638452AAA,IND638501AAB,1,4.479203245940001e-05,3.648729512383783e-07,4.849390324650004e-21,1.499128188438001e-19,0.9427099
IND638501AAB,IND641062AAD,1,0.0024386463225591,8.209641402863524e-05,3.953840668915546e-20,4.611207412134247e-20,0.9499688
IND641062AAD,IND638401AAA,1,0.0025360838314208,8.136666812615848e-05,2.8622169743839406e-20,5.1098015223914225e-20,0.9504287
IND641062AAD,IND641001AAA,1,0.0023522275668027004,9.067092838273714e-05,3.953840668915546e-20,2.0161169891630766e-19,0.96357256
IND641062AAD,IND641008AAA,1,0.0025360838314208,8.720463534597253e-05,1.2704426375648092e-20,5.1098015223914225e-20,0.9508795
IND641062AAD,IND641607AAA,1,0.0018627536113434001,5.1811959075849794e-05,5.09512250248265e-20,1.2841299252867163e-19,0.9341511
IND641062AAD,IND642001AAA,1,0.0017179174454261,8.756950829721091e-05,3.7857746131195e-20,9.778885485272395e-20,0.95857304
IND641062AAD,IND642126AAA,1,0.0020051355964367003,9.340747551702498e-05,2.9254411973725446e-20,6.937579132211444e-20,0.9505349
IND641062AAD,IND643217AAA,1,0.0021683713021846,7.625844680882117e-05,3.5171108291998884e-20,9.924359790764643e-20,0.95583344
IND641062AAD,IND643231AAA,1,0.0025360838314208,9.340747551702498e-05,2.9101423477115454e-20,5.1098015223914225e-20,0.96414006
IND638657AAA,IND638701AAA,1,2.3613863931999744e-06,3.648729512383766e-07,1.390799500146839e-20,9.893420958834272e-20,0.96986836
IND638701AAA,IND641607AAA,1,0.0003141728649284,2.5176233635448134e-05,2.49174098205219e-20,1.3224889180956117e-19,0.9665115
IND641607AAA,IND641062AAD,1,0.0018627536113434001,5.1811959075849794e-05,5.09512250248265e-20,1.2841299252867163e-19,0.9341511
IND641607AAA,IND641654AAA,1,0.0006750721454139,4.159551644117518e-05,1.2955368770894066e-20,1.4481419468942233e-19,0.98057485
IND641607AAA,IND641664AAA,1,0.00030887840629310003,2.4446487732971377e-05,2.1413861114227818e-20,1.1374512806675143e-19,0.9715403
IND639001AAA,IND624001AAA,1,0.0005029335460062,2.116263117182597e-05,1.0711427843258205e-20,2.0176755606274347e-21,0.9814235
IND641001AAA,IND641062AAD,1,0.0023522275668027004,9.067092838273714e-05,3.953840668915546e-20,2.0161169891630766e-19,0.96357256
IND641006AAD,IND641062AAD,1,0.0028511508842547,9.340747551702498e-05,3.953840668915546e-20,5.339465987399102e-20,0.9667865
IND641008AAA,IND641001AAA,1,0.00018385626461809993,3.466293036764599e-06,2.6833980313507366e-20,1.505136836923934e-19,0.97265756
IND641008AAA,IND641011AAA,1,0.00013121078821580002,3.466293036764599e-06,2.6833980313507366e-20,5.584495685875559e-20,0.9585727
IND641011AAA,IND641062AAD,1,0.0026672946196366,9.067092838273714e-05,3.953840668915546e-20,1.0694297208266981e-19,0.95641077
IND642001AAA,IND641062AAD,1,0.0017179174454261,8.756950829721091e-05,3.7857746131195e-20,9.778885485272395e-20,0.95857304
IND642001AAA,IND642126AAA,1,0.0002872181510106001,5.837967219814061e-06,8.603334157469552e-21,2.841306353060951e-20,0.9780799
IND642126AAA,IND642001AAA,1,0.0002872181510106001,5.837967219814061e-06,8.603334157469552e-21,2.841306353060951e-20,0.9780799
IND643217AAA,IND643001AAA,1,2.94694293159997e-06,3.6487295123838e-07,2.913231121543469e-20,5.77156585343111e-20,0.94898593
IND643231AAA,IND643217AAA,1,0.00036771252923619997,1.7149028708203805e-05,6.069684814883432e-21,4.81455826837322e-20,0.9727235
IND641654AAA,IND641664AAA,1,0.00036619373912079995,1.7149028708203805e-05,8.45849234333375e-21,3.1069066622670887e-20,0.98044
IND641664AAA,IND638657AAA,1,2.933072242099991e-06,3.6487295123838e-07,1.0404446295174306e-20,8.043044584553299e-20,0.97192204
IND643001AAA,IND643212AAA,1,2.324377567900068e-06,3.648729512383766e-07,3.349960961259127e-20,2.770144707188723e-19,0.9459496
IND643212AAA,IND641062AAD,1,0.0021736426226841004,7.698819271129793e-05,3.953840668915546e-20,3.1854241009220764e-19,0.95455015
IND670643AAA,IND673632AAA,1,6.6131451393e-05,0.0008118423165053999,0.0005596270454378,1.8147156314182585e-19,0.9921506
IND670645AAB,IND673592AAA,1,0.0001286865795356,0.0008085584599441999,0.0030934934004326,0.0003361951963344997,0.9974372
IND673592AAA,IND562132AAA,1,0.0089037450600383,0.12373000063500281,0.0278236777349204,0.0287469407649286,0.66787106
IND673592AAA,IND670645AAB,1,0.0001286865795356,0.0008085584599441999,0.0030934934004326,0.0003361951963344997,0.9974372
IND673592AAA,IND673121AAA,1,0.0004055208214438,0.0012128376899163,0.0030581373301762868,0.0003323961829613997,0.9907366
IND671315AAA,IND575004AAB,1,0.0012738955670271,0.0135740309065543,0.0031810821645187524,0.000593667310579,0.91341746
IND673104AAA,IND673506AAA,1,2.1582211650199995e-05,0.0004050089758746001,8.52101393966202e-21,6.223376563882309e-05,0.98945767
IND673305AAA,IND673104AAA,1,0.0002973912083317,0.0008154910460177,6.544832925131025e-06,7.032429686547814e-07,0.98657626
IND673506AAA,IND670643AAA,1,1.9080475090299987e-05,0.0004050089758746,1.9084512229558806e-20,8.102495366838633e-20,0.99307644
IND673121AAA,IND670645AAB,1,0.0002768342419082,0.0004042792299721,3.5356070256313196e-05,3.799013373100013e-06,0.9930076
IND673573AAA,IND673592AAA,1,0.000612825869429,0.0012128376899163,0.0030934934004326,2.967712416953644e-19,0.9378364
IND676306AAA,IND676509AAA,1,7.638421636550004e-05,1.4594918049535165e-06,6.058609767933298e-21,6.013198339441614e-05,0.99835163
IND676509AAA,IND678583AAA,1,8.558726032630005e-05,8.756950829721092e-06,2.629010674883047e-21,4.511092745540432e-20,0.996904
IND676509AAA,IND679322AAA,1,8.558726032630005e-05,5.473094268575683e-06,6.869915940289494e-23,4.511092745540432e-20,0.9968636
IND679322AAA,IND673639AAA,1,0.00017850396011490001,3.283856561145409e-06,2.697709834285942e-21,1.3152669513784174e-20,0.98430526
IND678683AAA,IND000000ABD,1,5.396468232279997e-05,2.1892377074000306e-06,0.0030231807843189,5.871745997178227e-05,0.99466664
IND679303AAA,IND679531AAA,1,3.978671010070002e-05,2.189237707399868e-06,8.476114352037141e-21,3.614670712530532e-20,0.98999417
IND679531AAA,IND680587AAA,1,3.372929173949999e-05,2.189237707400085e-06,0.0005836193499679,8.059801069742112e-20,0.9908993
IND679329AAA,IND673639AAA,1,0.00032950236463449997,0.0,2.697709834285942e-21,2.5652089749126558e-20,0.9761541
IND680587AAA,IND68004AAA,1,0.00013472109727829997,0.00039807638980109996,3.715677240599994e-05,0.0004120352439801999,0.9790031
IND680587AAA,IND683511AAA,1,0.0023701269461920997,0.0215603426886758,0.0026674271997813997,0.0051375074660748,0.91067475
IND680012AAA,IND679303AAA,1,4.6654431909500004e-05,2.1892377075000483e-06,3.8013794682092194e-21,0.0003493252850048,0.98760015
IND68004AAA,IND678683AAA,1,0.0003035305847003,0.0004050089758746,0.0005464625775619,0.0003533177840084178,0.9646334
IND68004AAA,IND683511AAA,1,0.0022354058489137997,0.0219584190784769,0.0027045839721874,0.004725472222094599,0.93208826
IND680104AAA,IND679576AAA,1,4.6654431909500004e-05,0.0004061035947283,1.287512640734417e-21,0.0003493252850048,0.99050796
IND680307AAA,IND680712AAA,1,7.524637508700009e-06,0.0004042792299721,6.175039568299999e-06,5.871745997178246e-05,0.97674555
IND680307AAA,IND683511AAA,1,0.0027508492133771997,0.022364522673205198,0.0027045839721874,0.0051375074660748,0.8772572
IND680712AAA,IND683511AAA,1,0.0027583738508858997,0.0227688019031773,0.0027107590117557,0.005078790006103017,0.8688489
IND686028AAB,IND686632AAA,1,0.0006806973135966,0.0020392749244713,2.3234935872912146e-20,0.0003574026000404001,0.9298248
IND686028AAB,IND689101AAA,1,0.0006806973135966,0.001224513624356,2.398388673312545e-20,0.0003574026000404001,0.9700649
IND683572AAA,IND680307AAA,1,0.0001003844517933,0.0004042792299721,0.0005464625775619,4.8754241566361604e-20,0.9769258
IND686632AAA,IND686141AAA,1,1.2781090341999952e-05,0.0004090225783382,1.336762402263589e-22,1.098330846935554e-19,0.8819251
IND689101AAA,IND689650AAA,1,0.00028992910358040003,0.0012237838784535,1.049030334884095e-20,1.1353580073764181e-20,0.9922825
IND689101AAA,IND690548AAA,1,6.786585350959998e-05,0.0008129369353591001,2.305491518641409e-20,2.1670534872273009e-19,0.9830739
IND686507AAA,IND686513AAA,1,0.0,0.0,2.269592585716689e-20,2.1581191558419392e-19,0.9991142
IND686507AAA,IND686540AAA,1,8.730213726719998e-05,5.108221317337304e-06,3.758635332863083e-05,1.512757784714171e-19,0.9910239
IND686513AAA,IND686507AAA,1,0.0,0.0,2.269592585716689e-20,2.1581191558419392e-19,0.9991142
IND686513AAA,IND686540AAA,1,8.730213726719998e-05,5.108221317337304e-06,3.75863533286308e-05,6.453613711277682e-20,0.9908247
IND686540AAA,IND686028AAB,1,0.0010987323365649001,0.0024431892814921626,3.758635332863082e-05,0.0003574026000404001,0.83363813
IND688009AAA,IND686028AAB,1,0.0006115038453042,0.0024439190273946396,3.758635332863082e-05,0.0003574026000404002,0.9628717
IND688524AAA,IND683511AAA,1,0.0028512336651704997,0.0227688019031773,0.0027107590117557,0.0051375074660748,0.8820416
IND689650AAA,IND690548AAA,1,0.00035779495709,0.0004108469430944,3.3545218535255037e-20,2.053517686489659e-19,0.98878217
IND690548AAA,IND688009AAA,1,1.3276147828000491e-06,0.00040646846767953946,3.758635332863082e-05,3.1897609801618777e-19,0.9778944
IND689503AAB,IND683511AAA,1,0.0027508492133771997,0.0223648875461565,0.0027107590117557,0.0051375074660748,0.869081
IND689645AAA,IND691551AAA,1,0.00026289815706529996,0.0012205000218923,1.0239259834451259e-11,1.0531312283014716e-20,0.9902481
IND691551AAA,IND691001AAB,1,0.0006976864875422999,0.0048692295342762,0.0005595577276305402,9.736347805081624e-11,0.9640769
IND690537AAA,IND689503AAB,1,0.0001003844517933,0.0004039143570208,0.0005402875379936,7.027501862879915e-20,0.9748113
IND691001AAB,IND683511AAA,0,0.0016998423022212,0.0166790723470088,0.0026914888118795,0.005137507368711321,0.80398554
IND691001AAB,IND690573AAA,1,0.0008812878924640999,0.0060897295561685,0.0005595577378698,6.01244389256562e-05,0.8296141
IND691001AAB,IND691506AAA,1,0.0008812878924640999,0.0060754995110702025,0.0005595577378698,6.01244389256562e-05,0.93968517
IND691001AAB,IND695012AAA,1,0.0002926095675249,0.0020119094531283995,0.0005595568419816951,6.29880672238516e-05,0.94504035
IND691506AAA,IND691305AAA,1,6.0404254113000024e-05,0.0004020899922646032,9.390427790349468e-21,6.0124536289134183e-05,0.98841316
IND695012AAA,IND691001AAB,1,0.0002926095675249,0.0020119094531283995,0.0005595568419816951,6.29880672238516e-05,0.94504035
IND695012AAA,IND695101AAB,1,0.0007289673320604999,0.0036582162091160003,6.699867941425758e-06,6.29797430946354e-05,0.97015214
IND691305AAA,IND689645AAA,1,0.00013970100625649998,0.0004163200373629,2.3003233670879838e-21,7.794997706477531e-20,0.9943164
IND691305AAA,IND691551AAA,1,0.00012319715080879998,0.0008041799845294,1.0239259836751582e-11,6.741866478176059e-20,0.99099416
IND691574AAA,IND695614AAA,1,4.043155547529993e-05,0.0004020899922646638,2.860151078208206e-20,7.283229897410615e-07,0.9759365
IND695614AAA,IND695609AAA,1,3.400868133200002e-05,0.0004020899922647,6.624169520405122e-06,2.719671746078579e-19,0.96912897
IND695101AAB,IND691574AAA,1,0.00031033069306479993,0.00040975232424066377,6.7007638295306656e-06,7.19901497047034e-07,0.97970253
IND695101AAB,IND695012AAA,1,0.0007289673320604999,0.0036582162091160003,6.699867941425758e-06,6.29797430946354e-05,0.97015214
IND695012AAB,IND695012AAA,1,0.0014440009304741998,0.0040778201030401,6.623273632300186e-06,6.298816458732963e-05,0.9540729
IND695541AAA,IND695012AAA,1,0.0010674828903139998,0.0028540362245866,6.700774312522273e-06,6.297964345276281e-05,0.9311199
IND695541AAA,IND695572AAB,1,0.00011228576721400007,0.001018542843382,6.7007638309158355e-06,7.284203924308643e-07,0.989756
IND695582AAA,IND691574AAA,1,0.00040470290534890007,9.851569683436229e-06,7.747995797064794e-08,7.283229897412722e-07,0.9724701
IND695582AAA,IND695101AAB,1,0.0007150335984137,0.0004196038939241,6.623283871560018e-06,8.421492694238301e-09,0.96388113
IND695609AAA,IND695012AAA,1,0.0009648577883179999,0.0032637885488273,6.623273632300186e-06,6.29881645873297e-05,0.9708134
IND700026AAC,IND700065AAA,1,0.0,0.0,0.0,0.0,0.996929
IND700026AAC,IND712311AAA,1,0.0059016522473881,0.0906594425845083,0.0100222352590243,0.0167612659868186,0.9628056
IND700065AAA,IND700026AAC,1,0.0,0.0,0.0,0.0,0.996929
IND700065AAA,IND712311AAA,1,0.0059016522473881,0.0906594425845083,0.0100222352590243,0.0167612659868186,0.95634335
IND700053AAA,IND700136AAB,1,0.0007260189290201999,0.0036330399754805,6.747870337170023e-05,0.0011169444417022,0.9786088
IND700053AAA,IND700144AAA,1,0.0007260189290201999,0.0032276661266547,0.0019905182127301,0.0011169444417022,0.9892377
IND700053AAA,IND712311AAA,1,0.005475058148312601,0.08702640260902779,0.010115092420593,0.0169550481600281,0.8715805
IND700053AAA,IND743513AAA,1,0.0007260189290201999,0.0032276661266547,0.0019905182127301,0.0011169444417022,0.98025984
IND700136AAB,IND712311AAA,1,0.0062010770773328,0.0906594425845083,0.0101825711239647,0.0180719926017303,0.88761806
IND700144AAA,IND743395AAA,1,6.61523088996e-05,2.1892377074000306e-06,0.0001399567036522,0.00021388138598710002,0.9875355
IND743513AAA,IND743347AAA,1,6.61523088996e-05,2.1892377074000306e-06,0.0001399567036522,0.0002138813859871,0.98951876
IND700065AAB,IND712310AAA,1,0.00020076890358659998,0.0,1.058757191123142e-21,1.0067552167415662e-20,0.71362066
IND700088AAA,IND712311AAA,1,0.0061762994862951,0.0906594425845083,0.0101825711239647,0.016985124884334298,0.9906975
IND700136AAG,IND712310AAA,1,0.00020076890358659998,0.0,1.058757191123142e-21,1.0067552167415662e-20,0.70430005
IND743395AAA,IND700053AAA,1,0.0006598666201205999,0.0032298553643621,0.0018505615090779002,0.0013308258276893,0.98666704
IND711303AAA,IND721134AAB,1,6.18235493941e-05,0.0004050089758746,0.0001449858514254,3.6879937247417356e-07,0.99540794
IND721134AAB,IND712310AAE,1,0.0007768436581663,0.0020334369572515,0.00014155356644947792,0.0013628903897738,0.96970725
IND721134AAB,IND721139AAC,1,0.0010128359856358,0.0004082928324357001,0.00014498585142540003,1.5756796758934504e-05,0.9221385
IND712103AAA,IND712124AAA,1,0.0,0.0,0.0,4.743384504624082e-20,0.99761754
IND712103AAA,IND712310AAE,1,0.0005600707815077001,0.0032586803275099,0.00014157385570707793,0.0013469406657217124,0.98919433
IND712124AAA,IND712103AAA,1,0.0,0.0,0.0,4.743384504624082e-20,0.99761754
IND712124AAA,IND712310AAE,1,0.0005600707815077001,0.0032586803275099,0.00014157385570707793,0.0013469406657217124,0.9902986
IND712310AAE,IND711303AAA,1,0.0008386672075604,0.0016284279813769,3.4322849759220843e-06,0.001362521590401326,0.97729754
IND712310AAE,IND711409AAA,1,0.0008386672075604,0.0032586803275099,3.4322849759220826e-06,0.001362521590401326,0.9651491
IND712310AAE,IND712103AAA,1,0.0005600707815077001,0.0032586803275099,0.00014157385570707793,0.0013469406657217124,0.98919433
IND712310AAE,IND712124AAA,1,0.0005600707815077001,0.0032586803275099,0.00014157385570707793,0.0013469406657217124,0.9902986
IND712410AAC,IND712406AAA,1,6.254784137839999e-05,2.189237707400085e-06,2.2489928604736218e-05,0.0013007491033831002,0.98606765
IND713103AAA,IND713205AAB,1,0.0023772385445053,0.0144289008567216,0.0020247812673394,9.766010906789996e-05,0.9184801
IND713145AAB,IND741101AAB,1,9.527787536269997e-05,0.0008118423165053999,5.959420020191436e-21,0.0013007491033831,0.98521906
IND713145AAB,IND741316AAA,1,9.527787536269997e-05,0.0012183107841849,5.048516042393025e-22,0.0013007491033831,0.98243535
IND713205AAB,IND712311AAA,1,0.0037990609417898,0.07623054172778669,0.0099337652350814,0.016887464775266398,0.7947023
IND713205AAB,IND713148AAA,1,0.0024179054261927,0.0132138739290978,0.0021718453982417,0.0011650442017945,0.9514321
IND713205AAB,IND713303AAA,1,0.0024179054261927,0.0140235270078958,0.0021718453982417,0.0011650442017945,0.8700745
IND713205AAB,IND722101AAA,1,0.0024179054261927,0.0144289008567216,0.0021470230021521054,0.0011650442017945,0.96366686
IND713205AAB,IND722101AAB,1,0.0024179054261927,0.0144289008567216,0.0020247812673394,0.0011650442017945,0.9675977
IND713205AAB,IND722101AAC,1,0.0022773915665955003,0.0144289008567216,0.0021718453982417,0.0011463943724246998,0.90925
IND713205AAB,IND722122AAA,1,0.0021368777069984,0.0140257162456032,0.0020247812673394,0.0011623770327903,0.9735355
IND713205AAB,IND722143AAB,1,0.0024179054261927,0.0144289008567216,0.0021470230021521054,0.0011650442017945,0.9343184
IND713205AAB,IND722202AAA,1,0.0024179054261927,0.0144289008567216,0.0019982780499027,0.0011650442017945,0.9616506
IND713205AAB,IND723130AAA,1,0.0011801643995499001,0.0103959601266838,0.0021718453982417,0.0011568232193163,0.93545234
IND713205AAB,IND723133AAA,1,0.0021368777069984,0.0140257162456032,0.0021464389336659432,0.0011623770327903,0.9414332
IND721306AAA,IND721102AAA,1,0.0007718125759949,0.0024351620765649994,0.0019213439149831336,0.0013465719165025782,0.907932
IND721306AAA,IND721133AAA,1,0.0007718125759949,0.0040307514923303995,1.6955943752664272e-06,0.0013465719165025782,0.9799481
IND721306AAA,IND721253AAC,1,0.0006313503150721999,0.0044357604682049995,0.0001415549461288336,0.0013311775489407152,0.98006344
IND721306AAA,IND721507AAA,1,0.0007718125759949,0.0048411343170308,1.6955943752664214e-06,0.0013465719165025782,0.9296137
IND732103AAB,IND732123AAC,1,0.00027828819133309977,0.00286680677788,1.6762126339676734e-06,0.0013308195093974973,0.9643513
IND732103AAB,IND732202AAA,1,0.0014802770922594998,0.0028660770319775,1.6953703576088084e-06,0.0013463940108129984,0.96438324
IND732103AAB,IND733128AAA,1,0.0014802770922594998,0.0020469372564474,1.695370357608808e-06,0.0013463940108129984,0.948314
IND742101AAC,IND712311AAA,0,0.004687355081461101,0.08150052338683969,0.0099920475976396,0.0168384860216853,0.8148593
IND742101AAC,IND713130AAA,1,0.001229020631815,0.0086190288541529,0.0020891242513532116,0.0009957791168895,0.9364238
IND742101AAC,IND731237AAB,1,0.001229020631815,0.0075396130400727,0.0021135630356835,0.0009957791168895,0.89532113
IND742101AAC,IND741123AAB,1,0.0012102087553229,0.0088887915894352,0.0021132837205973132,0.0012176594513252001,0.9583688
IND742101AAC,IND742202AAA,1,0.0014784585254479,0.0071302255887833,0.0001682876996574002,0.0012202854012064001,0.9218017
IND742101AAC,IND742303AAB,1,0.001229020631815,0.0087531804758916,0.0021135630356835,0.0009957791168895,0.93078375
IND742102AAB,IND712311AAA,0,0.005080376560845,0.08499612788402039,0.0100162102596411,0.016855028468683298,0.81752145
IND742102AAB,IND713130AAA,1,0.0008359991524310999,0.005123424356972201,0.0020649615893517117,0.0009792366698915,0.93680716
IND742102AAB,IND731237AAB,1,0.0008359991524310999,0.004044008542892,0.002089400373682,0.0009792366698915,0.9200977
IND742102AAB,IND742121AAB,1,0.0005429073566072999,0.0044513891929497005,0.0019354456857574001,0.0012037733136261,0.9422381
IND742102AAB,IND742303AAB,1,0.0008359991524310999,0.0052575759787109,0.002089400373682,0.0009792366698915,0.9363278
IND743235AAA,IND743270AAA,1,6.254784137839999e-05,2.1892377074000306e-06,0.0019230395093584,0.0013007491033831,0.98043644
IND826004AAA,IND209304AAA,0,0.0024785545380975,0.030060765257508303,0.0042896902377449996,0.0074322712873816,0.68851817
IND826004AAA,IND814112AAA,1,0.0020168454147415,0.0095564117907479,0.0018135107224631207,0.0016698757916652,0.9725522
IND826004AAA,IND815301AAA,1,0.002253572087788,0.0100627642288289,0.0017688550963870077,0.0016992966075193,0.9720286
IND826004AAA,IND815351AAA,1,0.002253572087788,0.0094882413610248,0.0018166763140403,0.0016992966075193,0.9626817
IND826004AAA,IND815353AAA,1,0.0021499072108964,0.0096610391095155,0.0015906884317546,0.0016941582127807,0.9793133
IND826004AAA,IND821115AAB,1,0.0003966978345754002,0.0011027468330766007,0.0029405571316634,0.0046500102215833,0.76906705
IND826004AAA,IND828111AAA,1,0.0021531876359947,0.0098950747016556,0.0016174407848489,0.0016970656095121,0.975379
IND826004AAA,IND828205AAA,1,0.002253572087788,0.0102986241857252,0.0018166763140403,0.0016992966075193,0.8950469
IND826004AAA,IND828401AAB,1,0.002253572087788,0.0102986241857252,0.0016174407848489,0.0016992966075193,0.9810542
IND712406AAA,IND712602AAA,1,0.00013039416974060003,0.0006097027015192998,0.0019227824345001638,0.00021143657564580014,0.9571081
IND712406AAA,IND712612AAA,1,0.00013119389318589996,0.0014142475589999,2.5707485822959474e-07,2.416545133810394e-06,0.9779775
IND712602AAA,IND712311AAA,1,0.005983357475176101,0.0896523932390904,0.0101603382702182,0.018074437412071598,0.8908731
IND712602AAA,IND722154AAA,1,5.1037806828300005e-05,0.0006038647342995001,2.9381529000147705e-09,2.79384246999997e-08,0.9935547
IND712612AAA,IND722154AAA,1,0.0003126258697548,0.0002006801231811,0.0019230424475112935,0.00020899209208728975,0.98128265
